"","x"
"5019","MA_643505g0010"
"5020","MA_8467692g0010"
"5021","MA_8904335g0010"
"5022","MA_92615g0010"
"5023","MA_10435662g0020"
"5024","MA_36839g0020"
"5025","MA_42847g0010"
"5026","MA_100516g0020"
"5027","MA_10437238g0010"
"5028","MA_4018194g0010"
"5029","MA_49222g0010"
"5030","MA_119029g0010"
"5031","MA_128611g0010"
"5032","MA_66897g0010"
"5033","MA_183273g0020"
"5034","MA_10428281g0010"
"5035","MA_90422g0010"
"5036","MA_10429513g0020"
"5037","MA_13968g0020"
"5038","MA_8927159g0010"
"5039","MA_91432g0010"
"5040","MA_10435713g0020"
"5041","MA_10429896g0010"
"5042","MA_132704g0010"
"5043","MA_352315g0010"
"5044","MA_25773g0010"
"5045","MA_8065g0010"
"5046","MA_168293g0010"
"5047","MA_36342g0010"
"5048","MA_202591g0010"
"5049","MA_72759g0010"
"5050","MA_86971g0010"
"5051","MA_10428130g0020"
"5052","MA_10427774g0040"
"5053","MA_49228g0010"
"5054","MA_84361g0010"
"5055","MA_137154g0010"
"5056","MA_77106g0010"
"5057","MA_80261g0010"
"5058","MA_9219060g0010"
"5059","MA_10436385g0010"
"5060","MA_10427853g0010"
"5061","MA_10427915g0010"
"5062","MA_10431420g0010"
"5063","MA_563591g0010"
"5064","MA_10426266g0010"
"5065","MA_10426199g0010"
"5066","MA_10435643g0010"
"5067","MA_10433617g0010"
"5068","MA_514361g0010"
"5069","MA_10433137g0010"
"5070","MA_10435859g0010"
"5071","MA_16283g0010"
"5072","MA_93279g0010"
"5073","MA_130823g0010"
"5074","MA_41430g0020"
"5075","MA_10426914g0010"
"5076","MA_10436607g0010"
"5077","MA_215362g0010"
"5078","MA_94077g0010"
"5079","MA_10430525g0010"
"5080","MA_64169g0010"
"5081","MA_10427500g0020"
"5082","MA_102060g0010"
"5083","MA_114154g0010"
"5084","MA_524595g0010"
"5085","MA_3403026g0010"
"5086","MA_25056g0010"
"5087","MA_10433907g0020"
"5088","MA_176978g0010"
"5089","MA_10427826g0010"
"5090","MA_109678g0010"
"5091","MA_705952g0010"
"5092","MA_10434216g0010"
"5093","MA_29107g0020"
"5094","MA_388691g0010"
"5095","MA_10431488g0020"
"5096","MA_581490g0010"
"5097","MA_10177437g0010"
"5098","MA_10432963g0010"
"5099","MA_108175g0010"
"5100","MA_139924g0010"
"5101","MA_180564g0010"
"5102","MA_19118g0010"
"5103","MA_88843g0010"
"5104","MA_94870g0010"
"5105","MA_102199g0010"
"5106","MA_10435689g0020"
"5107","MA_31668g0010"
"5108","MA_99750g0010"
"5109","MA_12346g0040"
"5110","MA_145377g0020"
"5111","MA_10433715g0010"
"5112","MA_10340585g0030"
"5113","MA_10123473g0010"
"5114","MA_10437020g0010"
"5115","MA_41964g0010"
"5116","MA_178646g0010"
"5117","MA_4874332g0010"
"5118","MA_10435408g0010"
"5119","MA_9284841g0010"
"5120","MA_10431039g0010"
"5121","MA_10310622g0010"
"5122","MA_12726g0010"
"5123","MA_3307g0020"
"5124","MA_20641g0020"
"5125","MA_10431597g0020"
"5126","MA_64903g0010"
"5127","MA_696786g0010"
"5128","MA_10434417g0010"
"5129","MA_10436846g0020"
"5130","MA_41251g0030"
"5131","MA_5751448g0010"
"5132","MA_59283g0010"
"5133","MA_2018g0010"
"5134","MA_10381232g0010"
"5135","MA_124843g0010"
"5136","MA_8898824g0010"
"5137","MA_13335g0010"
"5138","MA_9035900g0010"
"5139","MA_10360085g0010"
"5140","MA_10428543g0010"
"5141","MA_97739g0010"
"5142","MA_19198g0010"
"5143","MA_10432421g0010"
"5144","MA_10429332g0010"
"5145","MA_60985g0010"
"5146","MA_94703g0010"
"5147","MA_456501g0010"
"5148","MA_50056g0010"
"5149","MA_10426922g0010"
"5150","MA_10432491g0010"
"5151","MA_106287g0010"
"5152","MA_270222g0010"
"5153","MA_90177g0010"
"5154","MA_95843g0010"
"5155","MA_17103g0010"
"5156","MA_605776g0010"
"5157","MA_222941g0010"
"5158","MA_92689g0020"
"5159","MA_5536g0020"
"5160","MA_105216g0010"
"5161","MA_10430504g0030"
"5162","MA_128g0010"
"5163","MA_158372g0010"
"5164","MA_20537g0010"
"5165","MA_40055g0010"
"5166","MA_427242g0010"
"5167","MA_71922g0010"
"5168","MA_42384g0010"
"5169","MA_10426290g0020"
"5170","MA_19834g0010"
"5171","MA_10432405g0010"
"5172","MA_10437040g0010"
"5173","MA_99511g0010"
"5174","MA_3262g0010"
"5175","MA_10428306g0010"
"5176","MA_17820g0010"
"5177","MA_188822g0010"
"5178","MA_9872136g0010"
"5179","MA_10436487g0010"
"5180","MA_10430510g0020"
"5181","MA_10435644g0010"
"5182","MA_10436411g0010"
"5183","MA_127355g0010"
"5184","MA_137804g0010"
"5185","MA_169071g0010"
"5186","MA_53365g0010"
"5187","MA_7295g0020"
"5188","MA_86450g0010"
"5189","MA_10427716g0020"
"5190","MA_162298g0020"
"5191","MA_168013g0010"
"5192","MA_8560890g0010"
"5193","MA_91896g0010"
"5194","MA_104066g0010"
"5195","MA_10428463g0020"
"5196","MA_10432839g0010"
"5197","MA_14999g0010"
"5198","MA_42440g0010"
"5199","MA_10156144g0010"
"5200","MA_35901g0010"
"5201","MA_461683g0010"
"5202","MA_8740541g0010"
"5203","MA_10430435g0020"
"5204","MA_10432038g0010"
"5205","MA_28597g0010"
"5206","MA_62008g0010"
"5207","MA_8356859g0010"
"5208","MA_10430703g0010"
"5209","MA_103565g0010"
"5210","MA_10436613g0010"
"5211","MA_130934g0010"
"5212","MA_141665g0010"
"5213","MA_18795g0020"
"5214","MA_65580g0010"
"5215","MA_8421g0010"
"5216","MA_944867g0010"
"5217","MA_99789g0010"
"5218","MA_10404349g0010"
"5219","MA_112260g0010"
"5220","MA_168343g0010"
"5221","MA_298732g0010"
"5222","MA_9526427g0010"
"5223","MA_10432150g0010"
"5224","MA_10308786g0010"
"5225","MA_822685g0010"
"5226","MA_8259478g0010"
"5227","MA_96489g0010"
"5228","MA_313496g0010"
"5229","MA_10428696g0010"
"5230","MA_1793g0010"
"5231","MA_558226g0010"
"5232","MA_71661g0010"
"5233","MA_92070g0010"
"5234","MA_10427739g0010"
"5235","MA_10436089g0030"
"5236","MA_4852g0010"
"5237","MA_9120657g0010"
"5238","MA_6767965g0010"
"5239","MA_10394417g0010"
"5240","MA_10434340g0010"
"5241","MA_34042g0010"
"5242","MA_104039g0010"
"5243","MA_290667g0010"
"5244","MA_9198304g0010"
"5245","MA_10031902g0010"
"5246","MA_84539g0010"
"5247","MA_10425853g0010"
"5248","MA_502013g0010"
"5249","MA_898819g0010"
"5250","MA_10430917g0010"
"5251","MA_121360g0010"
"5252","MA_16118g0010"
"5253","MA_10428353g0020"
"5254","MA_29241g0010"
"5255","MA_25374g0010"
"5256","MA_118524g0020"
"5257","MA_10172749g0010"
"5258","MA_8735g0010"
"5259","MA_22341g0010"
"5260","MA_10425960g0010"
"5261","MA_118833g0010"
"5262","MA_86298g0010"
"5263","MA_10288263g0010"
"5264","MA_10434928g0010"
"5265","MA_10430843g0020"
"5266","MA_10436501g0010"
"5267","MA_136308g0010"
"5268","MA_17326g0010"
"5269","MA_38141g0010"
"5270","MA_10435595g0030"
"5271","MA_205407g0010"
"5272","MA_10436445g0020"
"5273","MA_41803g0010"
"5274","MA_52426g0010"
"5275","MA_9068485g0010"
"5276","MA_10436039g0010"
"5277","MA_10399g0020"
"5278","MA_139188g0010"
"5279","MA_17801g0020"
"5280","MA_4521g0010"
"5281","MA_10426991g0010"
"5282","MA_10432065g0010"
"5283","MA_10433707g0010"
"5284","MA_181915g0010"
"5285","MA_227949g0010"
"5286","MA_471858g0010"
"5287","MA_710226g0010"
"5288","MA_891968g0010"
"5289","MA_9533298g0010"
"5290","MA_811295g0010"
"5291","MA_8872g0010"
"5292","MA_38999g0010"
"5293","MA_113013g0010"
"5294","MA_10436900g0020"
"5295","MA_47510g0010"
"5296","MA_10427515g0010"
"5297","MA_35723g0010"
"5298","MA_41289g0010"
"5299","MA_46020g0010"
"5300","MA_10425930g0020"
"5301","MA_10431626g0010"
"5302","MA_10437170g0010"
"5303","MA_225154g0010"
"5304","MA_588533g0010"
"5305","MA_10276952g0010"
"5306","MA_88936g0010"
"5307","MA_52029g0010"
"5308","MA_10312961g0010"
"5309","MA_135713g0010"
"5310","MA_10436260g0010"
"5311","MA_193563g0010"
"5312","MA_8776493g0010"
"5313","MA_1395222g0010"
"5314","MA_59693g0010"
"5315","MA_114710g0010"
"5316","MA_202905g0010"
"5317","MA_61874g0010"
"5318","MA_7149014g0010"
"5319","MA_10436291g0010"
"5320","MA_10431045g0030"
"5321","MA_10436637g0030"
"5322","MA_10432657g0010"
"5323","MA_683856g0010"
"5324","MA_9461995g0010"
"5325","MA_207420g0010"
"5326","MA_1109385g0010"
"5327","MA_26320g0020"
"5328","MA_36454g0010"
"5329","MA_83452g0010"
"5330","MA_893141g0010"
"5331","MA_6218g0010"
"5332","MA_10325415g0010"
"5333","MA_101958g0010"
"5334","MA_2965g0010"
"5335","MA_100348g0010"
"5336","MA_50251g0010"
"5337","MA_10430373g0010"
"5338","MA_13606g0010"
"5339","MA_8400g0010"
"5340","MA_9876829g0010"
"5341","MA_191396g0010"
"5342","MA_9144819g0010"
"5343","MA_366011g0010"
"5344","MA_107541g0010"
"5345","MA_2421g0010"
"5346","MA_7733845g0010"
"5347","MA_10436255g0010"
"5348","MA_193898g0010"
"5349","MA_10368852g0010"
"5350","MA_10427206g0010"
"5351","MA_10431088g0010"
"5352","MA_10431612g0010"
"5353","MA_10432995g0010"
"5354","MA_10435207g0010"
"5355","MA_10435338g0010"
"5356","MA_10436767g0010"
"5357","MA_16421g0010"
"5358","MA_1784178g0010"
"5359","MA_18343g0010"
"5360","MA_24913g0010"
"5361","MA_26260g0010"
"5362","MA_279739g0010"
"5363","MA_326555g0010"
"5364","MA_35771g0010"
"5365","MA_4355g0010"
"5366","MA_54469g0010"
"5367","MA_875075g0010"
"5368","MA_88112g0010"
"5369","MA_9058615g0010"
"5370","MA_98576g0010"
"5371","MA_10279792g0010"
"5372","MA_10326890g0010"
"5373","MA_10427902g0020"
"5374","MA_10430914g0010"
"5375","MA_10431260g0010"
"5376","MA_14860g0020"
"5377","MA_148920g0010"
"5378","MA_197411g0010"
"5379","MA_490690g0010"
"5380","MA_70638g0010"
"5381","MA_774607g0010"
"5382","MA_10432707g0020"
"5383","MA_32832g0010"
"5384","MA_19047g0010"
"5385","MA_98067g0010"
"5386","MA_38286g0010"
"5387","MA_20192g0010"
"5388","MA_107182g0010"
"5389","MA_10225438g0010"
"5390","MA_10434352g0010"
"5391","MA_593288g0010"
"5392","MA_10437016g0010"
"5393","MA_10432363g0010"
"5394","MA_218478g0010"
"5395","MA_86632g0010"
"5396","MA_390072g0010"
"5397","MA_724304g0010"
"5398","MA_10433499g0020"
"5399","MA_105240g0010"
"5400","MA_155697g0010"
"5401","MA_27253g0010"
"5402","MA_184655g0010"
"5403","MA_109011g0010"
"5404","MA_10436229g0010"
"5405","MA_87409g0010"
"5406","MA_573521g0010"
"5407","MA_37077g0020"
"5408","MA_14935g0010"
"5409","MA_38616g0010"
"5410","MA_10429829g0010"
"5411","MA_190532g0020"
"5412","MA_102793g0010"
"5413","MA_10426614g0020"
"5414","MA_179817g0010"
"5415","MA_9078215g0010"
"5416","MA_91885g0010"
"5417","MA_6674336g0010"
"5418","MA_9652739g0010"
"5419","MA_10436153g0010"
"5420","MA_132265g0020"
"5421","MA_14836g0010"
"5422","MA_42281g0010"
"5423","MA_478577g0010"
"5424","MA_10079895g0010"
"5425","MA_10431603g0010"
"5426","MA_199183g0010"
"5427","MA_68258g0010"
"5428","MA_65542g0010"
"5429","MA_10427483g0010"
"5430","MA_739366g0010"
"5431","MA_377749g0010"
"5432","MA_8330g0010"
"5433","MA_10428460g0010"
"5434","MA_51921g0010"
"5435","MA_101990g0010"
"5436","MA_10959g0010"
"5437","MA_218197g0010"
"5438","MA_7257713g0010"
"5439","MA_177756g0010"
"5440","MA_5853g0010"
"5441","MA_84713g0010"
"5442","MA_10283151g0010"
"5443","MA_10427567g0010"
"5444","MA_82781g0010"
"5445","MA_10430892g0020"
"5446","MA_10431923g0010"
"5447","MA_3860g0010"
"5448","MA_10051537g0010"
"5449","MA_6189g0010"
"5450","MA_10433064g0010"
"5451","MA_58159g0010"
"5452","MA_9514811g0010"
"5453","MA_1160713g0010"
"5454","MA_314789g0010"
"5455","MA_342578g0010"
"5456","MA_129465g0010"
"5457","MA_307546g0010"
"5458","MA_40653g0010"
"5459","MA_40985g0010"
"5460","MA_352346g0010"
"5461","MA_121889g0010"
"5462","MA_69620g0010"
"5463","MA_88101g0010"
"5464","MA_10431282g0010"
"5465","MA_1062669g0010"
"5466","MA_10427207g0010"
"5467","MA_10428586g0010"
"5468","MA_879696g0010"
"5469","MA_109428g0010"
"5470","MA_265852g0010"
"5471","MA_10114570g0010"
"5472","MA_6518436g0010"
"5473","MA_9066478g0010"
"5474","MA_40328g0010"
"5475","MA_10430809g0020"
"5476","MA_10430532g0010"
"5477","MA_10427176g0010"
"5478","MA_10427666g0020"
"5479","MA_10436085g0010"
"5480","MA_134411g0010"
"5481","MA_19406g0010"
"5482","MA_3894g0010"
"5483","MA_40583g0020"
"5484","MA_75004g0010"
"5485","MA_92735g0030"
"5486","MA_30496g0010"
"5487","MA_4871780g0010"
"5488","MA_648065g0010"
"5489","MA_146880g0010"
"5490","MA_45756g0010"
"5491","MA_164476g0010"
"5492","MA_9121164g0010"
"5493","MA_128872g0030"
"5494","MA_20557g0010"
"5495","MA_4442g0010"
"5496","MA_10329763g0010"
"5497","MA_10429260g0010"
"5498","MA_315890g0010"
"5499","MA_10426544g0020"
"5500","MA_10429014g0010"
"5501","MA_10435768g0010"
"5502","MA_13594g0010"
"5503","MA_19223g0010"
"5504","MA_10436231g0020"
"5505","MA_46443g0010"
"5506","MA_93552g0020"
"5507","MA_10428121g0010"
"5508","MA_107877g0010"
"5509","MA_179294g0010"
"5510","MA_819000g0010"
"5511","MA_83110g0010"
"5512","MA_10432204g0010"
"5513","MA_10433420g0010"
"5514","MA_394431g0010"
"5515","MA_58344g0010"
"5516","MA_38463g0010"
"5517","MA_10428103g0010"
"5518","MA_10431738g0010"
"5519","MA_11514g0010"
"5520","MA_3259g0010"
"5521","MA_928483g0010"
"5522","MA_10433646g0010"
"5523","MA_8016537g0010"
"5524","MA_948289g0010"
"5525","MA_42722g0010"
"5526","MA_57716g0010"
"5527","MA_71275g0010"
"5528","MA_904076g0010"
"5529","MA_121606g0010"
"5530","MA_39408g0010"
"5531","MA_10428214g0010"
"5532","MA_22044g0020"
"5533","MA_10428032g0010"
"5534","MA_10428582g0010"
"5535","MA_10435905g0020"
"5536","MA_110029g0010"
"5537","MA_17693g0010"
"5538","MA_2017g0010"
"5539","MA_282139g0010"
"5540","MA_87436g0010"
"5541","MA_9969794g0010"
"5542","MA_10428386g0020"
"5543","MA_10434886g0010"
"5544","MA_58582g0010"
"5545","MA_7095g0010"
"5546","MA_10426567g0010"
"5547","MA_10426768g0010"
"5548","MA_13110g0010"
"5549","MA_89747g0010"
"5550","MA_8936494g0010"
"5551","MA_10427191g0020"
"5552","MA_17539g0010"
"5553","MA_9328282g0010"
"5554","MA_10436232g0010"
"5555","MA_86325g0010"
"5556","MA_9016515g0010"
"5557","MA_9866844g0010"
"5558","MA_10431055g0010"
"5559","MA_3774g0010"
"5560","MA_2411151g0010"
"5561","MA_133096g0010"
"5562","MA_181954g0010"
"5563","MA_16407g0010"
"5564","MA_347612g0010"
"5565","MA_7648152g0010"
"5566","MA_9199701g0010"
"5567","MA_99998g0010"
"5568","MA_10427675g0010"
"5569","MA_7294007g0010"
"5570","MA_9480g0010"
"5571","MA_10427308g0010"
"5572","MA_139801g0010"
"5573","MA_580238g0010"
"5574","MA_10428939g0010"
"5575","MA_10436117g0010"
"5576","MA_65964g0010"
"5577","MA_8978g0010"
"5578","MA_10377286g0010"
"5579","MA_496205g0010"
"5580","MA_4602g0020"
"5581","MA_337265g0010"
"5582","MA_618473g0010"
"5583","MA_10431633g0010"
"5584","MA_10433228g0010"
"5585","MA_36178g0010"
"5586","MA_14692g0010"
"5587","MA_2791g0010"
"5588","MA_34236g0010"
"5589","MA_571554g0010"
"5590","MA_17760g0010"
"5591","MA_10432609g0010"
"5592","MA_10428009g0010"
"5593","MA_20088g0010"
"5594","MA_21175g0010"
"5595","MA_10428619g0010"
"5596","MA_4662908g0010"
"5597","MA_112005g0010"
"5598","MA_135987g0010"
"5599","MA_162701g0010"
"5600","MA_55097g0010"
"5601","MA_3162g0020"
"5602","MA_10243652g0010"
"5603","MA_98013g0010"
"5604","MA_184894g0010"
"5605","MA_10429256g0030"
"5606","MA_10433790g0010"
"5607","MA_9320379g0010"
"5608","MA_10426951g0010"
"5609","MA_10429786g0010"
"5610","MA_10431883g0010"
"5611","MA_10434038g0010"
"5612","MA_218019g0010"
"5613","MA_48769g0010"
"5614","MA_7924g0020"
"5615","MA_10429276g0020"
"5616","MA_922668g0010"
"5617","MA_56416g0010"
"5618","MA_6248g0010"
"5619","MA_10435577g0010"
"5620","MA_10433042g0010"
"5621","MA_787g0010"
"5622","MA_5991099g0010"
"5623","MA_43509g0010"
"5624","MA_99322g0010"
"5625","MA_109827g0010"
"5626","MA_328340g0010"
"5627","MA_5289g0010"
"5628","MA_5548g0020"
"5629","MA_6199g0020"
"5630","MA_9721034g0010"
"5631","MA_9122586g0010"
"5632","MA_10169g0010"
"5633","MA_10425970g0010"
"5634","MA_183426g0010"
"5635","MA_90136g0010"
"5636","MA_14229g0020"
"5637","MA_747819g0010"
"5638","MA_9266178g0010"
"5639","MA_8895597g0010"
"5640","MA_13796g0010"
"5641","MA_13504g0020"
"5642","MA_9144866g0010"
"5643","MA_48250g0010"
"5644","MA_10431300g0010"
"5645","MA_320668g0010"
"5646","MA_132897g0010"
"5647","MA_11794g0010"
"5648","MA_17586g0010"
"5649","MA_69909g0010"
"5650","MA_19354g0010"
"5651","MA_89633g0010"
"5652","MA_11175g0010"
"5653","MA_197645g0010"
"5654","MA_132866g0010"
"5655","MA_82491g0010"
"5656","MA_405683g0010"
"5657","MA_381955g0010"
"5658","MA_741492g0010"
"5659","MA_18381g0010"
"5660","MA_39744g0010"
"5661","MA_10431240g0010"
"5662","MA_10436406g0010"
"5663","MA_391409g0020"
"5664","MA_9458287g0010"
"5665","MA_107468g0010"
"5666","MA_10114753g0010"
"5667","MA_57183g0010"
"5668","MA_13307g0020"
"5669","MA_90870g0010"
"5670","MA_1735658g0010"
"5671","MA_20322g0020"
"5672","MA_131256g0010"
"5673","MA_134669g0010"
"5674","MA_49382g0010"
"5675","MA_665140g0010"
"5676","MA_86404g0010"
"5677","MA_9970379g0010"
"5678","MA_10390161g0010"
"5679","MA_20544g0010"
"5680","MA_8911g0010"
"5681","MA_10430832g0010"
"5682","MA_4271g0010"
"5683","MA_10428577g0010"
"5684","MA_7469g0010"
"5685","MA_6256g0010"
"5686","MA_2237g0020"
"5687","MA_10434721g0010"
"5688","MA_139148g0010"
"5689","MA_54742g0010"
"5690","MA_29192g0010"
"5691","MA_748280g0010"
"5692","MA_13240g0010"
"5693","MA_947214g0010"
"5694","MA_840g0010"
"5695","MA_310310g0010"
"5696","MA_8087771g0010"
"5697","MA_10429882g0010"
"5698","MA_141852g0010"
"5699","MA_199402g0010"
"5700","MA_10208000g0010"
"5701","MA_10268926g0010"
"5702","MA_10426984g0010"
"5703","MA_10436595g0020"
"5704","MA_105516g0020"
"5705","MA_2032g0010"
"5706","MA_278449g0010"
"5707","MA_29238g0010"
"5708","MA_367459g0010"
"5709","MA_9181186g0010"
"5710","MA_152116g0010"
"5711","MA_2656490g0010"
"5712","MA_37354g0010"
"5713","MA_448618g0010"
"5714","MA_45109g0010"
"5715","MA_475630g0010"
"5716","MA_572791g0010"
"5717","MA_872479g0010"
"5718","MA_92809g0010"
"5719","MA_96135g0010"
"5720","MA_190838g0010"
"5721","MA_9940518g0010"
"5722","MA_10437113g0010"
"5723","MA_10434712g0010"
"5724","MA_122006g0010"
"5725","MA_2117g0010"
"5726","MA_10436396g0010"
"5727","MA_4342g0010"
"5728","MA_10436264g0010"
"5729","MA_103285g0010"
"5730","MA_8278512g0010"
"5731","MA_678005g0010"
"5732","MA_120336g0020"
"5733","MA_73384g0010"
"5734","MA_10427318g0020"
"5735","MA_350202g0010"
"5736","MA_5105g0010"
"5737","MA_10100027g0010"
"5738","MA_2313535g0010"
"5739","MA_182673g0020"
"5740","MA_29752g0030"
"5741","MA_62368g0010"
"5742","MA_8348311g0010"
"5743","MA_171151g0010"
"5744","MA_8761892g0010"
"5745","MA_10426543g0010"
"5746","MA_10431016g0020"
"5747","MA_10430470g0010"
"5748","MA_102403g0010"
"5749","MA_10432085g0010"
"5750","MA_308926g0010"
"5751","MA_835132g0010"
"5752","MA_175873g0010"
"5753","MA_205321g0010"
"5754","MA_9145303g0010"
"5755","MA_15215g0010"
"5756","MA_96347g0010"
"5757","MA_124703g0010"
"5758","MA_10434506g0010"
"5759","MA_10430675g0010"
"5760","MA_124140g0010"
"5761","MA_960698g0010"
"5762","MA_10431352g0010"
"5763","MA_146085g0010"
"5764","MA_470860g0010"
"5765","MA_10431643g0020"
"5766","MA_10427332g0010"
"5767","MA_10085364g0010"
"5768","MA_10432844g0010"
"5769","MA_113081g0010"
"5770","MA_10426392g0010"
"5771","MA_63089g0010"
"5772","MA_7826g0010"
"5773","MA_10430239g0010"
"5774","MA_119405g0010"
"5775","MA_22695g0010"
"5776","MA_56251g0010"
"5777","MA_728187g0010"
"5778","MA_812716g0010"
"5779","MA_10195410g0010"
"5780","MA_464043g0010"
"5781","MA_55426g0010"
"5782","MA_125554g0010"
"5783","MA_884104g0010"
"5784","MA_79150g0010"
"5785","MA_14431g0010"
"5786","MA_49315g0010"
"5787","MA_10436500g0010"
"5788","MA_16299g0010"
"5789","MA_129584g0010"
"5790","MA_10429431g0020"
"5791","MA_10433982g0020"
"5792","MA_10430321g0010"
"5793","MA_10433378g0010"
"5794","MA_10425852g0010"
"5795","MA_91814g0010"
"5796","MA_10299519g0010"
"5797","MA_207261g0010"
"5798","MA_54332g0010"
"5799","MA_105215g0010"
"5800","MA_10430678g0010"
"5801","MA_10146548g0020"
"5802","MA_10434121g0010"
"5803","MA_15360g0010"
"5804","MA_74766g0010"
"5805","MA_10428500g0010"
"5806","MA_171952g0010"
"5807","MA_4780529g0010"
"5808","MA_6141586g0010"
"5809","MA_618881g0010"
"5810","MA_83966g0010"
"5811","MA_6354g0010"
"5812","MA_2008g0010"
"5813","MA_732760g0010"
"5814","MA_73609g0010"
"5815","MA_170g0010"
"5816","MA_1023g0010"
"5817","MA_10426314g0010"
"5818","MA_179438g0010"
"5819","MA_10177821g0020"
"5820","MA_99833g0010"
"5821","MA_42322g0010"
"5822","MA_10345732g0010"
"5823","MA_85409g0010"
"5824","MA_10605g0020"
"5825","MA_10368897g0020"
"5826","MA_22260g0010"
"5827","MA_8424039g0010"
"5828","MA_113962g0010"
"5829","MA_10427042g0010"
"5830","MA_109548g0010"
"5831","MA_18947g0030"
"5832","MA_32098g0010"
"5833","MA_503521g0010"
"5834","MA_9805g0010"
"5835","MA_10432858g0010"
"5836","MA_10437099g0010"
"5837","MA_164994g0010"
"5838","MA_6268g0020"
"5839","MA_122318g0010"
"5840","MA_10430973g0010"
"5841","MA_10433309g0010"
"5842","MA_114481g0010"
"5843","MA_15142g0010"
"5844","MA_3650g0010"
"5845","MA_66255g0010"
"5846","MA_7877g0010"
"5847","MA_9881966g0010"
"5848","MA_99945g0010"
"5849","MA_152333g0010"
"5850","MA_182869g0010"
"5851","MA_115208g0010"
"5852","MA_10113039g0010"
"5853","MA_10430833g0010"
"5854","MA_10433728g0020"
"5855","MA_247828g0010"
"5856","MA_3303g0010"
"5857","MA_9438062g0010"
"5858","MA_111255g0010"
"5859","MA_100472g0010"
"5860","MA_34156g0010"
"5861","MA_461761g0010"
"5862","MA_10433927g0010"
"5863","MA_101664g0010"
"5864","MA_10429293g0010"
"5865","MA_595531g0010"
"5866","MA_109451g0010"
"5867","MA_13624g0010"
"5868","MA_56692g0010"
"5869","MA_568254g0010"
"5870","MA_608139g0010"
"5871","MA_164839g0010"
"5872","MA_64950g0010"
"5873","MA_109660g0020"
"5874","MA_10372599g0010"
"5875","MA_10430872g0030"
"5876","MA_184510g0010"
"5877","MA_90030g0010"
"5878","MA_13833g0010"
"5879","MA_5937g0010"
"5880","MA_10427196g0010"
"5881","MA_133206g0010"
"5882","MA_45527g0010"
"5883","MA_86436g0010"
"5884","MA_929585g0010"
"5885","MA_93384g0010"
"5886","MA_10426249g0010"
"5887","MA_16896g0010"
"5888","MA_177123g0010"
"5889","MA_10427831g0010"
"5890","MA_191308g0010"
"5891","MA_955371g0010"
"5892","MA_10428507g0010"
"5893","MA_239707g0010"
"5894","MA_14798g0010"
"5895","MA_36362g0010"
"5896","MA_10426265g0010"
"5897","MA_10119331g0010"
"5898","MA_10427514g0010"
"5899","MA_10431808g0010"
